date,item,sales,is_weekend,is_holiday,is_festival,promo_active,temperature_celsius,rainfall_mm
2022-12-21,Pizza,115,0,0,0,1,21.0,0.9
2022-12-21,Pasta,100,0,0,0,1,21.0,0.9
2022-12-21,Salad,51,0,0,0,1,21.0,0.9
2022-12-22,Burger,139,0,0,0,1,20.1,0.7
2022-12-22,Pizza,93,0,0,0,1,20.1,0.7
2022-12-22,Pasta,83,0,0,0,1,20.1,0.7
2022-12-22,Salad,55,0,0,0,1,20.1,0.7
2022-12-23,Burger,163,0,0,0,1,19.4,0.7
2022-12-23,Pizza,122,0,0,0,1,19.4,0.7
2022-12-23,Pasta,104,0,0,0,1,19.4,0.7
2022-12-23,Salad,71,0,0,0,1,19.4,0.7
2022-12-24,Burger,403,1,0,1,1,18.8,0.0
2022-12-24,Pizza,276,1,0,1,1,18.8,0.0
2022-12-24,Pasta,226,1,0,1,1,18.8,0.0
2022-12-24,Salad,145,1,0,1,1,18.8,0.0
2022-12-25,Burger,495,1,1,1,1,18.4,0.9
2022-12-25,Pizza,483,1,1,1,1,18.4,0.9
2022-12-25,Pasta,329,1,1,1,1,18.4,0.9
2022-12-25,Salad,212,1,1,1,1,18.4,0.9
2022-12-26,Burger,143,0,0,0,1,21.1,1.2
2022-12-26,Pizza,110,0,0,0,1,21.1,1.2
2022-12-26,Pasta,90,0,0,0,1,21.1,1.2
2022-12-26,Salad,54,0,0,0,1,21.1,1.2
2022-12-27,Burger,138,0,0,0,1,17.1,0.5
2022-12-27,Pizza,120,0,0,0,1,17.1,0.5
2022-12-27,Pasta,85,0,0,0,1,17.1,0.5
2022-12-27,Salad,56,0,0,0,1,17.1,0.5
2022-12-28,Burger,141,0,0,0,1,20.1,0.7
2022-12-28,Pizza,115,0,0,0,1,20.1,0.7
2022-12-28,Pasta,84,0,0,0,1,20.1,0.7
2022-12-28,Salad,55,0,0,0,1,20.1,0.7
2022-12-29,Burger,160,0,0,0,1,20.7,0.0
2022-12-29,Pizza,120,0,0,0,1,20.7,0.0
2022-12-29,Pasta,90,0,0,0,1,20.7,0.0
2022-12-29,Salad,42,0,0,0,1,20.7,0.0
2022-12-30,Burger,153,0,0,0,1,20.0,0.3
2022-12-30,Pizza,116,0,0,0,1,20.0,0.3
2022-12-30,Pasta,99,0,0,0,1,20.0,0.3
2022-12-30,Salad,65,0,0,0,1,20.0,0.3
2022-12-31,Burger,230,1,0,0,1,19.5,0.9
2022-12-31,Pizza,157,1,0,0,1,19.5,0.9
2022-12-31,Pasta,136,1,0,0,1,19.5,0.9
2022-12-31,Salad,79,1,0,0,1,19.5,0.9
2023-01-01,Burger,247,1,0,1,0,23.5,0.4
2023-01-01,Pizza,168,1,0,1,0,23.5,0.4
2023-01-01,Pasta,123,1,0,1,0,23.5,0.4
2023-01-01,Salad,109,1,0,1,0,23.5,0.4
2023-01-02,Burger,87,0,0,0,0,21.5,0.3
2023-01-02,Pizza,86,0,0,0,0,21.5,0.3
2023-01-02,Pasta,52,0,0,0,0,21.5,0.3
2023-01-02,Salad,46,0,0,0,0,21.5,0.3
2023-01-03,Burger,93,0,0,0,0,20.1,0.0
2023-01-03,Pizza,83,0,0,0,0,20.1,0.0
2023-01-03,Pasta,59,0,0,0,0,20.1,0.0
2023-01-03,Salad,39,0,0,0,0,20.1,0.0
2023-01-04,Burger,86,0,0,0,0,21.0,0.1
2023-01-04,Pizza,66,0,0,0,0,21.0,0.1
2023-01-04,Pasta,54,0,0,0,0,21.0,0.1
2023-01-04,Salad,39,0,0,0,0,21.0,0.1
2023-01-05,Burger,119,0,0,0,0,17.8,0.1
2023-01-05,Pizza,84,0,0,0,0,17.8,0.1
2023-01-05,Pasta,63,0,0,0,0,17.8,0.1
2023-01-05,Salad,37,0,0,0,0,17.8,0.1
2023-01-06,Burger,116,0,0,0,0,21.0,0.2
2023-01-06,Pizza,99,0,0,0,0,21.0,0.2
2023-01-06,Pasta,65,0,0,0,0,21.0,0.2
2023-01-06,Salad,46,0,0,0,0,21.0,0.2
2023-01-07,Burger,146,1,0,0,0,22.9,0.7
2023-01-07,Pizza,118,1,0,0,0,22.9,0.7
2023-01-07,Pasta,83,1,0,0,0,22.9,0.7
2023-01-07,Salad,55,1,0,0,0,22.9,0.7
2023-01-08,Burger,150,1,0,0,0,21.1,0.1
2023-01-08,Pizza,116,1,0,0,0,21.1,0.1
2023-01-08,Pasta,72,1,0,0,0,21.1,0.1
2023-01-08,Salad,58,1,0,0,0,21.1,0.1
2023-01-09,Burger,81,0,0,0,0,21.8,0.1
2023-01-09,Pizza,72,0,0,0,0,21.8,0.1
2023-01-09,Pasta,60,0,0,0,0,21.8,0.1
2023-01-09,Salad,34,0,0,0,0,21.8,0.1
2023-01-10,Burger,113,0,0,0,0,20.8,0.0
2023-01-10,Pizza,83,0,0,0,0,20.8,0.0
2023-01-10,Pasta,62,0,0,0,0,20.8,0.0
2023-01-10,Salad,39,0,0,0,0,20.8,0.0
2023-01-11,Burger,93,0,0,0,0,20.2,0.1
2023-01-11,Pizza,76,0,0,0,0,20.2,0.1
2023-01-11,Pasta,70,0,0,0,0,20.2,0.1
2023-01-11,Salad,42,0,0,0,0,20.2,0.1
2023-01-12,Burger,98,0,0,0,0,19.7,0.3
2023-01-12,Pizza,68,0,0,0,0,19.7,0.3
2023-01-12,Pasta,72,0,0,0,0,19.7,0.3
2023-01-12,Salad,34,0,0,0,0,19.7,0.3
2023-01-13,Burger,108,0,0,0,0,22.0,0.1
2023-01-13,Pizza,94,0,0,0,0,22.0,0.1
2023-01-13,Pasta,77,0,0,0,0,22.0,0.1
2023-01-13,Salad,46,0,0,0,0,22.0,0.1
2023-01-14,Burger,142,1,0,0,0,20.6,0.0
2023-01-14,Pizza,101,1,0,0,0,20.6,0.0
2023-01-14,Pasta,88,1,0,0,0,20.6,0.0
2023-01-14,Salad,58,1,0,0,0,20.6,0.0
2023-01-15,Burger,157,1,0,0,0,21.7,0.1
2023-01-15,Pizza,106,1,0,0,0,21.7,0.1
2023-01-15,Pasta,81,1,0,0,0,21.7,0.1
2023-01-15,Salad,53,1,0,0,0,21.7,0.1
2023-01-16,Burger,109,0,0,0,0,20.8,0.2
2023-01-16,Pizza,74,0,0,0,0,20.8,0.2
2023-01-16,Pasta,61,0,0,0,0,20.8,0.2
2023-01-16,Salad,39,0,0,0,0,20.8,0.2
2023-01-17,Burger,93,0,0,0,0,19.5,0.0
2023-01-17,Pizza,83,0,0,0,0,19.5,0.0
2023-01-17,Pasta,52,0,0,0,0,19.5,0.0
2023-01-17,Salad,41,0,0,0,0,19.5,0.0
2023-01-18,Burger,83,0,0,0,0,23.4,0.0
2023-01-18,Pizza,80,0,0,0,0,23.4,0.0
2023-01-18,Pasta,61,0,0,0,0,23.4,0.0
2023-01-18,Salad,44,0,0,0,0,23.4,0.0
2023-01-19,Burger,99,0,0,0,0,20.3,0.5
2023-01-19,Pizza,77,0,0,0,0,20.3,0.5
2023-01-19,Pasta,57,0,0,0,0,20.3,0.5
2023-01-19,Salad,41,0,0,0,0,20.3,0.5
2023-01-20,Burger,109,0,0,0,0,23.2,0.1
2023-01-20,Pizza,103,0,0,0,0,23.2,0.1
2023-01-20,Pasta,78,0,0,0,0,23.2,0.1
2023-01-20,Salad,49,0,0,0,0,23.2,0.1
2023-01-21,Burger,135,1,0,0,0,19.6,0.3
2023-01-21,Pizza,113,1,0,0,0,19.6,0.3
2023-01-21,Pasta,79,1,0,0,0,19.6,0.3
2023-01-21,Salad,60,1,0,0,0,19.6,0.3
2023-01-22,Burger,124,1,0,0,0,22.1,0.3
2023-01-22,Pizza,104,1,0,0,0,22.1,0.3
2023-01-22,Pasta,75,1,0,0,0,22.1,0.3
2023-01-22,Salad,55,1,0,0,0,22.1,0.3
2023-01-23,Burger,93,0,0,0,0,20.4,0.2
2023-01-23,Pizza,73,0,0,0,0,20.4,0.2
2023-01-23,Pasta,66,0,0,0,0,20.4,0.2
2023-01-23,Salad,39,0,0,0,0,20.4,0.2
2023-01-24,Burger,109,0,0,0,0,20.2,0.1
2023-01-24,Pizza,80,0,0,0,0,20.2,0.1
2023-01-24,Pasta,63,0,0,0,0,20.2,0.1
2023-01-24,Salad,40,0,0,0,0,20.2,0.1
2023-01-25,Burger,90,0,0,0,0,21.7,0.1
2023-01-25,Pizza,85,0,0,0,0,21.7,0.1
2023-01-25,Pasta,49,0,0,0,0,21.7,0.1
2023-01-25,Salad,44,0,0,0,0,21.7,0.1
2023-01-26,Burger,167,0,1,0,0,19.5,0.0
2023-01-26,Pizza,107,0,1,0,0,19.5,0.0
2023-01-26,Pasta,101,0,1,0,0,19.5,0.0
2023-01-26,Salad,64,0,1,0,0,19.5,0.0
2023-01-27,Burger,112,0,0,0,0,20.8,0.1
2023-01-27,Pizza,96,0,0,0,0,20.8,0.1
2023-01-27,Pasta,85,0,0,0,0,20.8,0.1
2023-01-27,Salad,39,0,0,0,0,20.8,0.1
2023-01-28,Burger,142,1,0,0,0,22.9,0.1
2023-01-28,Pizza,123,1,0,0,0,22.9,0.1
2023-01-28,Pasta,86,1,0,0,0,22.9,0.1
2023-01-28,Salad,69,1,0,0,0,22.9,0.1
2023-01-29,Burger,112,1,0,0,0,20.5,0.1
2023-01-29,Pizza,106,1,0,0,0,20.5,0.1
2023-01-29,Pasta,73,1,0,0,0,20.5,0.1
2023-01-29,Salad,56,1,0,0,0,20.5,0.1
2023-01-30,Burger,93,0,0,0,0,22.1,0.0
2023-01-30,Pizza,79,0,0,0,0,22.1,0.0
2023-01-30,Pasta,66,0,0,0,0,22.1,0.0
2023-01-30,Salad,46,0,0,0,0,22.1,0.0
2023-01-31,Burger,108,0,0,0,0,20.6,0.4
2023-01-31,Pizza,69,0,0,0,0,20.6,0.4
2023-01-31,Pasta,66,0,0,0,0,20.6,0.4
2023-01-31,Salad,44,0,0,0,0,20.6,0.4
2023-02-01,Burger,86,0,0,0,0,21.4,0.2
2023-02-01,Pizza,72,0,0,0,0,21.4,0.2
2023-02-01,Pasta,39,0,0,0,0,21.4,0.2
2023-02-01,Salad,32,0,0,0,0,21.4,0.2
2023-02-02,Burger,89,0,0,0,0,22.3,0.1
2023-02-02,Pizza,60,0,0,0,0,22.3,0.1
2023-02-02,Pasta,56,0,0,0,0,22.3,0.1
2023-02-02,Salad,37,0,0,0,0,22.3,0.1
2023-02-03,Burger,90,0,0,0,0,21.4,0.1
2023-02-03,Pizza,85,0,0,0,0,21.4,0.1
2023-02-03,Pasta,65,0,0,0,0,21.4,0.1
2023-02-03,Salad,38,0,0,0,0,21.4,0.1
2023-02-04,Burger,112,1,0,0,0,22.1,0.7
2023-02-04,Pizza,111,1,0,0,0,22.1,0.7
2023-02-04,Pasta,89,1,0,0,0,22.1,0.7
2023-02-04,Salad,55,1,0,0,0,22.1,0.7
2023-02-05,Burger,103,1,0,0,0,23.6,0.4
2023-02-05,Pizza,95,1,0,0,0,23.6,0.4
2023-02-05,Pasta,66,1,0,0,0,23.6,0.4
2023-02-05,Salad,51,1,0,0,0,23.6,0.4
2023-02-06,Burger,89,0,0,0,0,23.6,0.0
2023-02-06,Pizza,58,0,0,0,0,23.6,0.0
2023-02-06,Pasta,58,0,0,0,0,23.6,0.0
2023-02-06,Salad,33,0,0,0,0,23.6,0.0
2023-02-07,Burger,85,0,0,0,0,23.0,0.2
2023-02-07,Pizza,52,0,0,0,0,23.0,0.2
2023-02-07,Pasta,53,0,0,0,0,23.0,0.2
2023-02-07,Salad,40,0,0,0,0,23.0,0.2
2023-02-08,Burger,85,0,0,0,0,24.7,0.2
2023-02-08,Pizza,71,0,0,0,0,24.7,0.2
2023-02-08,Pasta,55,0,0,0,0,24.7,0.2
2023-02-08,Salad,38,0,0,0,0,24.7,0.2
2023-02-09,Burger,78,0,0,0,0,24.5,0.1
2023-02-09,Pizza,59,0,0,0,0,24.5,0.1
2023-02-09,Pasta,45,0,0,0,0,24.5,0.1
2023-02-09,Salad,41,0,0,0,0,24.5,0.1
2023-02-10,Burger,120,0,0,0,1,24.6,0.2
2023-02-10,Pizza,104,0,0,0,1,24.6,0.2
2023-02-10,Pasta,66,0,0,0,1,24.6,0.2
2023-02-10,Salad,51,0,0,0,1,24.6,0.2
2023-02-11,Burger,165,1,0,0,1,24.3,0.1
2023-02-11,Pizza,123,1,0,0,1,24.3,0.1
2023-02-11,Pasta,99,1,0,0,1,24.3,0.1
2023-02-11,Salad,72,1,0,0,1,24.3,0.1
2023-02-12,Burger,147,1,0,0,1,22.3,0.5
2023-02-12,Pizza,114,1,0,0,1,22.3,0.5
2023-02-12,Pasta,89,1,0,0,1,22.3,0.5
2023-02-12,Salad,55,1,0,0,1,22.3,0.5
2023-02-13,Burger,109,0,0,0,1,24.3,0.1
2023-02-13,Pizza,87,0,0,0,1,24.3,0.1
2023-02-13,Pasta,74,0,0,0,1,24.3,0.1
2023-02-13,Salad,41,0,0,0,1,24.3,0.1
2023-02-14,Burger,98,0,0,0,1,23.2,0.6
2023-02-14,Pizza,77,0,0,0,1,23.2,0.6
2023-02-14,Pasta,69,0,0,0,1,23.2,0.6
2023-02-14,Salad,43,0,0,0,1,23.2,0.6
2023-02-15,Burger,111,0,0,0,1,24.8,0.1
2023-02-15,Pizza,95,0,0,0,1,24.8,0.1
2023-02-15,Pasta,78,0,0,0,1,24.8,0.1
2023-02-15,Salad,46,0,0,0,1,24.8,0.1
2023-02-16,Burger,94,0,0,0,1,22.7,0.1
2023-02-16,Pizza,74,0,0,0,1,22.7,0.1
2023-02-16,Pasta,56,0,0,0,1,22.7,0.1
2023-02-16,Salad,50,0,0,0,1,22.7,0.1
2023-02-17,Burger,112,0,0,0,0,22.7,0.0
2023-02-17,Pizza,73,0,0,0,0,22.7,0.0
2023-02-17,Pasta,67,0,0,0,0,22.7,0.0
2023-02-17,Salad,49,0,0,0,0,22.7,0.0
2023-02-18,Burger,120,1,0,0,0,22.7,0.1
2023-02-18,Pizza,93,1,0,0,0,22.7,0.1
2023-02-18,Pasta,78,1,0,0,0,22.7,0.1
2023-02-18,Salad,55,1,0,0,0,22.7,0.1
2023-02-19,Burger,130,1,0,0,0,24.8,0.1
2023-02-19,Pizza,106,1,0,0,0,24.8,0.1
2023-02-19,Pasta,67,1,0,0,0,24.8,0.1
2023-02-19,Salad,48,1,0,0,0,24.8,0.1
2023-02-20,Burger,87,0,0,0,0,22.9,0.1
2023-02-20,Pizza,68,0,0,0,0,22.9,0.1
2023-02-20,Pasta,53,0,0,0,0,22.9,0.1
2023-02-20,Salad,33,0,0,0,0,22.9,0.1
2023-02-21,Burger,75,0,0,0,0,23.2,0.4
2023-02-21,Pizza,63,0,0,0,0,23.2,0.4
2023-02-21,Pasta,61,0,0,0,0,23.2,0.4
2023-02-21,Salad,32,0,0,0,0,23.2,0.4
2023-02-22,Burger,83,0,0,0,0,21.5,0.1
2023-02-22,Pizza,58,0,0,0,0,21.5,0.1
2023-02-22,Pasta,48,0,0,0,0,21.5,0.1
2023-02-22,Salad,31,0,0,0,0,21.5,0.1
2023-02-23,Burger,84,0,0,0,0,23.7,0.3
2023-02-23,Pizza,67,0,0,0,0,23.7,0.3
2023-02-23,Pasta,53,0,0,0,0,23.7,0.3
2023-02-23,Salad,37,0,0,0,0,23.7,0.3
2023-02-24,Burger,84,0,0,0,0,22.5,0.3
2023-02-24,Pizza,84,0,0,0,0,22.5,0.3
2023-02-24,Pasta,66,0,0,0,0,22.5,0.3
2023-02-24,Salad,36,0,0,0,0,22.5,0.3
2023-02-25,Burger,141,1,0,0,0,24.5,0.1
2023-02-25,Pizza,106,1,0,0,0,24.5,0.1
2023-02-25,Pasta,64,1,0,0,0,24.5,0.1
2023-02-25,Salad,52,1,0,0,0,24.5,0.1
2023-02-26,Burger,125,1,0,0,0,23.8,0.3
2023-02-26,Pizza,102,1,0,0,0,23.8,0.3
2023-02-26,Pasta,69,1,0,0,0,23.8,0.3
2023-02-26,Salad,49,1,0,0,0,23.8,0.3
2023-02-27,Burger,88,0,0,0,0,21.7,0.2
2023-02-27,Pizza,67,0,0,0,0,21.7,0.2
2023-02-27,Pasta,56,0,0,0,0,21.7,0.2
2023-02-27,Salad,34,0,0,0,0,21.7,0.2
2023-02-28,Burger,83,0,0,0,0,24.0,0.3
2023-02-28,Pizza,67,0,0,0,0,24.0,0.3
2023-02-28,Pasta,53,0,0,0,0,24.0,0.3
2023-02-28,Salad,35,0,0,0,0,24.0,0.3
2023-03-01,Burger,91,0,0,0,0,26.3,0.1
2023-03-01,Pizza,80,0,0,0,0,26.3,0.1
2023-03-01,Pasta,49,0,0,0,0,26.3,0.1
2023-03-01,Salad,38,0,0,0,0,26.3,0.1
2023-03-02,Burger,72,0,0,0,0,26.4,0.5
2023-03-02,Pizza,72,0,0,0,0,26.4,0.5
2023-03-02,Pasta,48,0,0,0,0,26.4,0.5
2023-03-02,Salad,38,0,0,0,0,26.4,0.5
2023-03-03,Burger,93,0,0,0,0,26.9,0.7
2023-03-03,Pizza,72,0,0,0,0,26.9,0.7
2023-03-03,Pasta,53,0,0,0,0,26.9,0.7
2023-03-03,Salad,51,0,0,0,0,26.9,0.7
2023-03-04,Burger,114,1,0,0,0,26.1,0.5
2023-03-04,Pizza,100,1,0,0,0,26.1,0.5
2023-03-04,Pasta,78,1,0,0,0,26.1,0.5
2023-03-04,Salad,57,1,0,0,0,26.1,0.5
2023-03-05,Burger,122,1,0,0,0,26.6,0.1
2023-03-05,Pizza,106,1,0,0,0,26.6,0.1
2023-03-05,Pasta,74,1,0,0,0,26.6,0.1
2023-03-05,Salad,52,1,0,0,0,26.6,0.1
2023-03-06,Burger,90,0,0,0,0,28.6,0.0
2023-03-06,Pizza,67,0,0,0,0,28.6,0.0
2023-03-06,Pasta,56,0,0,0,0,28.6,0.0
2023-03-06,Salad,49,0,0,0,0,28.6,0.0
2023-03-07,Burger,127,0,0,1,0,25.6,1.1
2023-03-07,Pizza,133,0,0,1,0,25.6,1.1
2023-03-07,Pasta,97,0,0,1,0,25.6,1.1
2023-03-07,Salad,80,0,0,1,0,25.6,1.1
2023-03-08,Burger,229,0,1,1,0,25.6,0.1
2023-03-08,Pizza,232,0,1,1,0,25.6,0.1
2023-03-08,Pasta,180,0,1,1,0,25.6,0.1
2023-03-08,Salad,100,0,1,1,0,25.6,0.1
2023-03-09,Burger,91,0,0,0,0,25.8,0.3
2023-03-09,Pizza,63,0,0,0,0,25.8,0.3
2023-03-09,Pasta,51,0,0,0,0,25.8,0.3
2023-03-09,Salad,40,0,0,0,0,25.8,0.3
2023-03-10,Burger,92,0,0,0,0,26.5,0.1
2023-03-10,Pizza,90,0,0,0,0,26.5,0.1
2023-03-10,Pasta,52,0,0,0,0,26.5,0.1
2023-03-10,Salad,47,0,0,0,0,26.5,0.1
2023-03-11,Burger,119,1,0,0,0,26.2,0.0
2023-03-11,Pizza,105,1,0,0,0,26.2,0.0
2023-03-11,Pasta,67,1,0,0,0,26.2,0.0
2023-03-11,Salad,56,1,0,0,0,26.2,0.0
2023-03-12,Burger,109,1,0,0,0,26.7,0.6
2023-03-12,Pizza,86,1,0,0,0,26.7,0.6
2023-03-12,Pasta,61,1,0,0,0,26.7,0.6
2023-03-12,Salad,47,1,0,0,0,26.7,0.6
2023-03-13,Burger,95,0,0,0,0,30.0,0.2
2023-03-13,Pizza,75,0,0,0,0,30.0,0.2
2023-03-13,Pasta,47,0,0,0,0,30.0,0.2
2023-03-13,Salad,37,0,0,0,0,30.0,0.2
2023-03-14,Burger,81,0,0,0,0,27.7,1.2
2023-03-14,Pizza,68,0,0,0,0,27.7,1.2
2023-03-14,Pasta,50,0,0,0,0,27.7,1.2
2023-03-14,Salad,29,0,0,0,0,27.7,1.2
2023-03-15,Burger,76,0,0,0,0,26.2,0.4
2023-03-15,Pizza,58,0,0,0,0,26.2,0.4
2023-03-15,Pasta,51,0,0,0,0,26.2,0.4
2023-03-15,Salad,39,0,0,0,0,26.2,0.4
2023-03-16,Burger,86,0,0,0,0,27.5,0.9
2023-03-16,Pizza,71,0,0,0,0,27.5,0.9
2023-03-16,Pasta,60,0,0,0,0,27.5,0.9
2023-03-16,Salad,33,0,0,0,0,27.5,0.9
2023-03-17,Burger,88,0,0,0,0,27.1,0.1
2023-03-17,Pizza,71,0,0,0,0,27.1,0.1
2023-03-17,Pasta,63,0,0,0,0,27.1,0.1
2023-03-17,Salad,45,0,0,0,0,27.1,0.1
2023-03-18,Burger,114,1,0,0,0,28.6,0.1
2023-03-18,Pizza,87,1,0,0,0,28.6,0.1
2023-03-18,Pasta,72,1,0,0,0,28.6,0.1
2023-03-18,Salad,55,1,0,0,0,28.6,0.1
2023-03-19,Burger,119,1,0,0,0,29.4,0.1
2023-03-19,Pizza,91,1,0,0,0,29.4,0.1
2023-03-19,Pasta,64,1,0,0,0,29.4,0.1
2023-03-19,Salad,50,1,0,0,0,29.4,0.1
2023-03-20,Burger,89,0,0,0,0,25.7,1.6
2023-03-20,Pizza,79,0,0,0,0,25.7,1.6
2023-03-20,Pasta,42,0,0,0,0,25.7,1.6
2023-03-20,Salad,29,0,0,0,0,25.7,1.6
2023-03-21,Burger,86,0,0,0,0,28.7,0.6
2023-03-21,Pizza,68,0,0,0,0,28.7,0.6
2023-03-21,Pasta,43,0,0,0,0,28.7,0.6
2023-03-21,Salad,43,0,0,0,0,28.7,0.6
2023-03-22,Burger,75,0,0,0,0,26.2,0.5
2023-03-22,Pizza,68,0,0,0,0,26.2,0.5
2023-03-22,Pasta,46,0,0,0,0,26.2,0.5
2023-03-22,Salad,38,0,0,0,0,26.2,0.5
2023-03-23,Burger,80,0,0,0,0,25.4,0.6
2023-03-23,Pizza,64,0,0,0,0,25.4,0.6
2023-03-23,Pasta,45,0,0,0,0,25.4,0.6
2023-03-23,Salad,36,0,0,0,0,25.4,0.6
2023-03-24,Burger,94,0,0,0,0,26.7,0.4
2023-03-24,Pizza,78,0,0,0,0,26.7,0.4
2023-03-24,Pasta,74,0,0,0,0,26.7,0.4
2023-03-24,Salad,39,0,0,0,0,26.7,0.4
2023-03-25,Burger,135,1,0,0,0,28.3,0.1
2023-03-25,Pizza,112,1,0,0,0,28.3,0.1
2023-03-25,Pasta,75,1,0,0,0,28.3,0.1
2023-03-25,Salad,59,1,0,0,0,28.3,0.1
2023-03-26,Burger,126,1,0,0,0,26.9,0.3
2023-03-26,Pizza,86,1,0,0,0,26.9,0.3
2023-03-26,Pasta,60,1,0,0,0,26.9,0.3
2023-03-26,Salad,51,1,0,0,0,26.9,0.3
2023-03-27,Burger,84,0,0,0,0,25.5,0.2
2023-03-27,Pizza,67,0,0,0,0,25.5,0.2
2023-03-27,Pasta,57,0,0,0,0,25.5,0.2
2023-03-27,Salad,39,0,0,0,0,25.5,0.2
2023-03-28,Burger,80,0,0,0,0,26.6,0.0
2023-03-28,Pizza,70,0,0,0,0,26.6,0.0
2023-03-28,Pasta,58,0,0,0,0,26.6,0.0
2023-03-28,Salad,36,0,0,0,0,26.6,0.0
2023-03-29,Burger,90,0,0,0,0,24.2,0.1
2023-03-29,Pizza,60,0,0,0,0,24.2,0.1
2023-03-29,Pasta,45,0,0,0,0,24.2,0.1
2023-03-29,Salad,36,0,0,0,0,24.2,0.1
2023-03-30,Burger,92,0,0,0,0,25.8,0.3
2023-03-30,Pizza,77,0,0,0,0,25.8,0.3
2023-03-30,Pasta,55,0,0,0,0,25.8,0.3
2023-03-30,Salad,33,0,0,0,0,25.8,0.3
2023-03-31,Burger,95,0,0,0,0,26.3,0.8
2023-03-31,Pizza,80,0,0,0,0,26.3,0.8
2023-03-31,Pasta,67,0,0,0,0,26.3,0.8
2023-03-31,Salad,49,0,0,0,0,26.3,0.8
2023-04-01,Burger,123,1,0,0,0,28.5,2.1
2023-04-01,Pizza,113,1,0,0,0,28.5,2.1
2023-04-01,Pasta,76,1,0,0,0,28.5,2.1
2023-04-01,Salad,52,1,0,0,0,28.5,2.1
2023-04-02,Burger,128,1,0,0,0,29.7,0.3
2023-04-02,Pizza,99,1,0,0,0,29.7,0.3
2023-04-02,Pasta,70,1,0,0,0,29.7,0.3
2023-04-02,Salad,59,1,0,0,0,29.7,0.3
2023-04-03,Burger,98,0,0,0,0,28.3,2.1
2023-04-03,Pizza,75,0,0,0,0,28.3,2.1
2023-04-03,Pasta,51,0,0,0,0,28.3,2.1
2023-04-03,Salad,42,0,0,0,0,28.3,2.1
2023-04-04,Burger,90,0,0,0,0,26.8,1.0
2023-04-04,Pizza,63,0,0,0,0,26.8,1.0
2023-04-04,Pasta,58,0,0,0,0,26.8,1.0
2023-04-04,Salad,37,0,0,0,0,26.8,1.0
2023-04-05,Burger,85,0,0,0,0,26.8,0.4
2023-04-05,Pizza,62,0,0,0,0,26.8,0.4
2023-04-05,Pasta,54,0,0,0,0,26.8,0.4
2023-04-05,Salad,44,0,0,0,0,26.8,0.4
2023-04-06,Burger,95,0,0,0,0,26.9,2.6
2023-04-06,Pizza,74,0,0,0,0,26.9,2.6
2023-04-06,Pasta,53,0,0,0,0,26.9,2.6
2023-04-06,Salad,41,0,0,0,0,26.9,2.6
2023-04-07,Burger,103,0,0,0,0,26.7,0.5
2023-04-07,Pizza,87,0,0,0,0,26.7,0.5
2023-04-07,Pasta,55,0,0,0,0,26.7,0.5
2023-04-07,Salad,42,0,0,0,0,26.7,0.5
2023-04-08,Burger,116,1,0,0,0,28.7,0.4
2023-04-08,Pizza,88,1,0,0,0,28.7,0.4
2023-04-08,Pasta,82,1,0,0,0,28.7,0.4
2023-04-08,Salad,66,1,0,0,0,28.7,0.4
2023-04-09,Burger,105,1,0,0,0,28.6,2.3
2023-04-09,Pizza,97,1,0,0,0,28.6,2.3
2023-04-09,Pasta,69,1,0,0,0,28.6,2.3
2023-04-09,Salad,50,1,0,0,0,28.6,2.3
2023-04-10,Burger,72,0,0,0,0,26.8,0.0
2023-04-10,Pizza,70,0,0,0,0,26.8,0.0
2023-04-10,Pasta,57,0,0,0,0,26.8,0.0
2023-04-10,Salad,38,0,0,0,0,26.8,0.0
2023-04-11,Burger,91,0,0,0,0,28.1,1.6
2023-04-11,Pizza,67,0,0,0,0,28.1,1.6
2023-04-11,Pasta,50,0,0,0,0,28.1,1.6
2023-04-11,Salad,42,0,0,0,0,28.1,1.6
2023-04-12,Burger,91,0,0,0,0,28.4,0.4
2023-04-12,Pizza,67,0,0,0,0,28.4,0.4
2023-04-12,Pasta,54,0,0,0,0,28.4,0.4
2023-04-12,Salad,46,0,0,0,0,28.4,0.4
2023-04-13,Burger,74,0,0,0,0,27.0,2.5
2023-04-13,Pizza,66,0,0,0,0,27.0,2.5
2023-04-13,Pasta,50,0,0,0,0,27.0,2.5
2023-04-13,Salad,37,0,0,0,0,27.0,2.5
2023-04-14,Burger,186,0,1,0,0,28.4,0.6
2023-04-14,Pizza,116,0,1,0,0,28.4,0.6
2023-04-14,Pasta,105,0,1,0,0,28.4,0.6
2023-04-14,Salad,86,0,1,0,0,28.4,0.6
2023-04-15,Burger,135,1,0,0,0,28.8,0.1
2023-04-15,Pizza,117,1,0,0,0,28.8,0.1
2023-04-15,Pasta,94,1,0,0,0,28.8,0.1
2023-04-15,Salad,67,1,0,0,0,28.8,0.1
2023-04-16,Burger,129,1,0,0,0,28.3,1.3
2023-04-16,Pizza,112,1,0,0,0,28.3,1.3
2023-04-16,Pasta,67,1,0,0,0,28.3,1.3
2023-04-16,Salad,47,1,0,0,0,28.3,1.3
2023-04-17,Burger,89,0,0,0,0,27.3,1.4
2023-04-17,Pizza,55,0,0,0,0,27.3,1.4
2023-04-17,Pasta,55,0,0,0,0,27.3,1.4
2023-04-17,Salad,43,0,0,0,0,27.3,1.4
2023-04-18,Burger,88,0,0,0,0,27.3,0.9
2023-04-18,Pizza,79,0,0,0,0,27.3,0.9
