date,item,sales,is_weekend,is_holiday,is_festival,promo_active,temperature_celsius,rainfall_mm,day_of_week,day_of_month,month,quarter,week_of_year,day_name,lag_1,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_14,rolling_std_14,rolling_max_14,rolling_min_14,rolling_mean_30,rolling_std_30,rolling_max_30,rolling_min_30
2022-12-04,Burger,155,1,0,0,0,19.3,0.4,6,4,12,4,48,Sunday,193.0,122.0,137.0,127.0,141.0,115.57142857142857,45.81796279065359,193.0,65.0,110.21428571428571,37.56262170629926,193.0,65.0,110.66666666666667,31.745033098687855,193.0,65.0
2022-12-05,Burger,108,0,0,0,0,20.4,0.1,0,5,12,4,49,Monday,155.0,86.0,76.0,71.0,117.0,120.28571428571429,48.22417887918291,193.0,65.0,111.5,38.83644204570272,193.0,65.0,111.0,32.167664209414724,193.0,65.0
2022-12-06,Burger,118,0,0,0,0,18.6,2.0,1,6,12,4,49,Tuesday,108.0,79.0,96.0,95.0,149.0,123.42857142857143,46.295633857694575,193.0,65.0,113.78571428571429,37.50523772945389,193.0,65.0,109.66666666666667,31.401002985665162,193.0,65.0
2022-12-07,Burger,104,0,0,0,0,18.9,0.7,2,7,12,4,49,Wednesday,118.0,65.0,75.0,91.0,101.0,129.0,42.225584661434844,193.0,65.0,115.35714285714286,37.16203013179552,193.0,65.0,108.9,30.88616474109076,193.0,65.0
2022-12-08,Burger,109,0,0,0,0,19.7,1.0,3,8,12,4,49,Thursday,104.0,107.0,82.0,86.0,84.0,134.57142857142858,34.18019476664397,193.0,104.0,117.42857142857143,35.51102599240075,193.0,65.0,108.46666666666667,30.85978672612003,193.0,65.0
2022-12-09,Burger,131,0,0,0,0,20.7,0.1,4,9,12,4,49,Friday,109.0,157.0,122.0,97.0,76.0,134.85714285714286,33.918670234491685,193.0,104.0,119.35714285714286,34.14585714899473,193.0,65.0,107.13333333333334,29.89721856897266,193.0,65.0
2022-12-10,Burger,173,1,0,0,0,21.2,0.4,5,10,12,4,49,Saturday,131.0,193.0,146.0,114.0,135.0,131.14285714285714,32.48296256721143,193.0,104.0,120.0,34.283882734961765,193.0,65.0,108.13333333333334,30.185327942371448,193.0,65.0
2022-12-11,Burger,165,1,0,0,0,21.3,0.6,6,11,12,4,49,Sunday,173.0,155.0,122.0,137.0,127.0,128.28571428571428,26.45571321859919,173.0,104.0,121.92857142857143,36.54389201981691,193.0,65.0,111.1,32.04775531436892,193.0,65.0
2022-12-12,Burger,123,0,0,0,0,19.4,0.2,0,12,12,4,50,Monday,165.0,108.0,86.0,76.0,71.0,129.71428571428572,28.341455418487197,173.0,104.0,125.0,38.31448812133595,193.0,65.0,114.06666666666666,32.79711229228347,193.0,65.0
2022-12-13,Burger,116,0,0,0,0,19.2,0.7,1,13,12,4,50,Tuesday,123.0,118.0,79.0,96.0,95.0,131.85714285714286,26.959405108598478,173.0,104.0,127.64285714285714,36.657682882115004,193.0,65.0,113.66666666666667,32.60561971166346,193.0,65.0
2022-12-14,Burger,111,0,0,0,0,20.5,0.5,2,14,12,4,50,Wednesday,116.0,104.0,65.0,75.0,91.0,131.57142857142858,27.14072673343604,173.0,104.0,130.28571428571428,34.1274276598942,193.0,65.0,113.3,32.51222581716321,193.0,65.0
2022-12-15,Burger,111,0,0,0,0,19.2,0.2,3,15,12,4,50,Thursday,111.0,109.0,107.0,82.0,86.0,132.57142857142858,26.063110218961135,173.0,109.0,133.57142857142858,29.219893870481297,193.0,104.0,114.63333333333334,31.522825154911715,193.0,65.0
2022-12-16,Burger,130,0,0,0,0,20.7,0.2,4,16,12,4,50,Friday,111.0,131.0,157.0,122.0,97.0,132.85714285714286,25.770969270534998,173.0,111.0,133.85714285714286,28.95847728374887,193.0,104.0,115.16666666666667,31.31385430227931,193.0,65.0
2022-12-17,Burger,152,1,0,0,0,18.1,0.1,5,17,12,4,50,Saturday,130.0,173.0,193.0,146.0,114.0,132.71428571428572,25.785747262873027,173.0,111.0,131.92857142857142,28.187461166855023,193.0,104.0,116.46666666666667,31.084682260952533,193.0,65.0
2022-12-18,Burger,144,1,0,0,0,20.8,1.2,6,18,12,4,50,Sunday,152.0,165.0,155.0,122.0,137.0,129.71428571428572,21.116457134300816,165.0,111.0,129.0,23.008359684788672,173.0,104.0,118.66666666666667,31.189447080629897,193.0,65.0
2022-12-19,Burger,116,0,0,0,0,20.1,0.2,0,19,12,4,51,Monday,144.0,123.0,108.0,86.0,76.0,126.71428571428571,16.183471874253804,152.0,111.0,128.21428571428572,22.22672878602396,173.0,104.0,120.23333333333333,31.243960335899732,193.0,65.0
2022-12-20,Burger,166,0,0,0,1,21.2,0.3,1,20,12,4,51,Tuesday,116.0,116.0,118.0,79.0,96.0,125.71428571428571,16.660475040389173,152.0,111.0,128.78571428571428,21.765104645275052,173.0,104.0,120.3,31.232332937032844,193.0,65.0
2022-12-21,Burger,125,0,0,0,1,21.0,0.9,2,21,12,4,51,Wednesday,166.0,111.0,104.0,65.0,75.0,132.85714285714286,21.744183677699326,166.0,111.0,132.21428571428572,23.635626861643637,173.0,104.0,121.26666666666667,32.2008067293818,193.0,65.0
2022-12-22,Burger,139,0,0,0,1,20.1,0.7,3,22,12,4,51,Thursday,125.0,111.0,109.0,107.0,82.0,134.85714285714286,19.970215917949556,166.0,111.0,133.71428571428572,22.338061934487598,173.0,109.0,122.9,31.04762748446016,193.0,65.0
2022-12-23,Burger,163,0,0,0,1,19.4,0.7,4,23,12,4,51,Friday,139.0,130.0,131.0,157.0,122.0,138.85714285714286,16.97477119559669,166.0,116.0,135.85714285714286,21.194546260979113,173.0,111.0,124.33333333333333,30.754123169975706,193.0,65.0
2022-12-24,Burger,403,1,0,1,1,18.8,0.0,5,24,12,4,51,Saturday,163.0,152.0,173.0,193.0,146.0,143.57142857142858,18.608753700495804,166.0,116.0,138.14285714285714,22.32576001930399,173.0,111.0,127.26666666666667,30.07568995778479,193.0,65.0
2022-12-25,Burger,495,1,1,1,1,18.4,0.9,6,25,12,4,51,Sunday,403.0,144.0,165.0,155.0,122.0,179.42857142857142,100.25776302919913,403.0,116.0,154.57142857142858,74.23218697046163,403.0,111.0,137.96666666666667,57.767956356523605,403.0,65.0
2022-12-26,Burger,143,0,0,0,1,21.1,1.2,0,26,12,4,52,Monday,495.0,116.0,123.0,108.0,86.0,229.57142857142858,153.31868460047212,495.0,116.0,178.14285714285714,117.55185902587651,495.0,111.0,150.4,86.97149751102583,495.0,65.0
2022-12-27,Burger,138,0,0,0,1,17.1,0.5,1,27,12,4,52,Tuesday,143.0,166.0,116.0,118.0,79.0,233.42857142857142,150.29510653251174,495.0,125.0,179.57142857142858,116.9501631437111,495.0,111.0,150.3,86.97845551708744,495.0,65.0
2022-12-28,Burger,141,0,0,0,1,20.1,0.7,2,28,12,4,52,Wednesday,138.0,125.0,111.0,104.0,65.0,229.42857142857142,152.74145599984433,495.0,125.0,181.14285714285714,116.17550194747271,495.0,111.0,150.83333333333334,86.84789848502032,495.0,65.0
2022-12-29,Burger,160,0,0,0,1,20.7,0.0,3,29,12,4,52,Thursday,141.0,139.0,111.0,109.0,107.0,231.71428571428572,151.0283795469296,495.0,138.0,183.28571428571428,115.05345150536199,495.0,111.0,152.66666666666666,86.00855343724741,495.0,65.0
2022-12-30,Burger,153,0,0,0,1,20.0,0.3,4,30,12,4,52,Friday,160.0,163.0,130.0,131.0,157.0,234.71428571428572,149.07572380696809,495.0,138.0,186.78571428571428,113.41901792192351,495.0,116.0,155.36666666666667,84.88023340559647,495.0,65.0
2022-12-31,Burger,230,1,0,0,1,19.5,0.9,5,31,12,4,52,Saturday,153.0,403.0,152.0,173.0,193.0,233.28571428571428,149.92299610768444,495.0,138.0,188.42857142857142,112.69749453614865,495.0,116.0,158.3,83.15260171764817,495.0,104.0
2023-01-01,Burger,247,1,0,1,0,23.5,0.4,6,1,1,1,52,Sunday,230.0,495.0,144.0,165.0,155.0,208.57142857142858,130.2521364416686,495.0,138.0,194.0,112.68608541498736,495.0,116.0,162.4,83.56727622205027,495.0,104.0
2023-01-02,Burger,87,0,0,0,0,21.5,0.3,0,2,1,1,1,Monday,247.0,143.0,116.0,123.0,108.0,173.14285714285714,45.53909884713927,247.0,138.0,201.35714285714286,112.53280352027069,495.0,116.0,165.4,84.97042081685332,495.0,104.0
2023-01-03,Burger,93,0,0,0,0,20.1,0.0,1,3,1,1,1,Tuesday,87.0,138.0,166.0,116.0,118.0,165.14285714285714,55.53806073744552,247.0,87.0,199.28571428571428,114.4750080695671,495.0,87.0,161.86666666666667,85.98104575942939,495.0,87.0
2023-01-04,Burger,86,0,0,0,0,21.0,0.1,2,4,1,1,1,Wednesday,93.0,141.0,125.0,111.0,104.0,158.71428571428572,61.489062132258596,247.0,87.0,194.07142857142858,117.72423074921528,495.0,87.0,159.8,86.8920852710916,495.0,87.0
2023-01-05,Burger,119,0,0,0,0,17.8,0.1,3,5,1,1,1,Thursday,86.0,160.0,139.0,111.0,109.0,150.85714285714286,67.36326538855967,247.0,86.0,191.28571428571428,119.92525144466413,495.0,86.0,159.06666666666666,87.43546717173908,495.0,86.0
2023-01-06,Burger,116,0,0,0,0,21.0,0.2,4,6,1,1,1,Friday,119.0,153.0,163.0,130.0,131.0,145.0,68.2129020054124,247.0,86.0,189.85714285714286,120.71253656317751,495.0,86.0,159.1,87.41946047057,495.0,86.0
2023-01-07,Burger,146,1,0,0,0,22.9,0.7,5,7,1,1,1,Saturday,116.0,230.0,403.0,152.0,173.0,139.71428571428572,68.91955282722571,247.0,86.0,186.5,122.16177798313178,495.0,86.0,159.5,87.18579052211174,495.0,86.0
2023-01-08,Burger,150,1,0,0,0,21.1,0.1,6,8,1,1,1,Sunday,146.0,247.0,495.0,144.0,165.0,127.71428571428571,56.83225107194643,247.0,86.0,168.14285714285714,105.26732062330065,495.0,86.0,160.73333333333332,86.70717002263058,495.0,86.0
2023-01-09,Burger,81,0,0,0,0,21.8,0.1,0,9,1,1,2,Monday,150.0,87.0,143.0,116.0,123.0,113.85714285714286,26.779523094014408,150.0,86.0,143.5,47.269684544357496,247.0,86.0,161.36666666666667,86.55175184319766,495.0,86.0
2023-01-10,Burger,113,0,0,0,0,20.8,0.0,1,10,1,1,2,Tuesday,81.0,93.0,138.0,166.0,116.0,113.0,27.856776554368132,150.0,81.0,139.07142857142858,50.13744844189551,247.0,81.0,158.3,87.74695200522311,495.0,81.0
2023-01-11,Burger,93,0,0,0,0,20.2,0.1,2,11,1,1,2,Wednesday,113.0,86.0,141.0,125.0,111.0,115.85714285714286,26.453913204089822,150.0,81.0,137.28571428571428,50.62141318184892,247.0,81.0,156.56666666666666,88.12283094257336,495.0,81.0
2023-01-12,Burger,98,0,0,0,0,19.7,0.3,3,12,1,1,2,Thursday,93.0,119.0,160.0,139.0,111.0,116.85714285714286,25.241688872633922,150.0,81.0,133.85714285714286,51.95835187600089,247.0,81.0,155.56666666666666,88.68529533804029,495.0,81.0
2023-01-13,Burger,108,0,0,0,0,22.0,0.1,4,13,1,1,2,Friday,98.0,116.0,153.0,163.0,130.0,113.85714285714286,26.17523365975653,150.0,81.0,129.42857142857142,52.20037471971938,247.0,81.0,154.96666666666667,89.02246261800862,495.0,81.0
2023-01-14,Burger,142,1,0,0,0,20.6,0.0,5,14,1,1,2,Saturday,108.0,146.0,230.0,403.0,152.0,112.71428571428571,26.240644591385756,150.0,81.0,126.21428571428571,52.02244866242998,247.0,81.0,154.86666666666667,89.07522327953424,495.0,81.0
2023-01-15,Burger,157,1,0,0,0,21.7,0.1,6,15,1,1,2,Sunday,142.0,150.0,247.0,495.0,144.0,112.14285714285714,25.42589606043776,150.0,81.0,119.92857142857143,43.062502492065185,247.0,81.0,155.9,88.72792586094998,495.0,81.0
2023-01-16,Burger,109,0,0,0,0,20.8,0.2,0,16,1,1,3,Monday,157.0,81.0,87.0,143.0,116.0,113.14285714285714,27.236180418875144,157.0,81.0,113.5,25.951878544721996,157.0,81.0,156.8,88.59298641190136,495.0,81.0
2023-01-17,Burger,93,0,0,0,0,19.5,0.0,1,17,1,1,3,Tuesday,109.0,113.0,93.0,138.0,166.0,117.14285714285714,23.533157965082328,157.0,93.0,115.07142857142857,24.867229859377627,157.0,81.0,155.36666666666667,89.02013849388965,495.0,81.0
2023-01-18,Burger,83,0,0,0,0,23.4,0.0,2,18,1,1,3,Wednesday,93.0,93.0,86.0,141.0,125.0,114.28571428571429,25.26997088584438,157.0,93.0,115.07142857142857,24.867229859377627,157.0,81.0,153.66666666666666,89.72883799434895,495.0,81.0
2023-01-19,Burger,99,0,0,0,0,20.3,0.5,3,19,1,1,3,Thursday,83.0,98.0,119.0,160.0,139.0,112.85714285714286,26.90370836538186,157.0,83.0,114.85714285714286,25.148351048121665,157.0,81.0,152.56666666666666,90.40624151985942,495.0,81.0
2023-01-20,Burger,109,0,0,0,0,23.2,0.1,4,20,1,1,3,Friday,99.0,108.0,116.0,153.0,163.0,113.0,26.814175355583732,157.0,83.0,113.42857142857143,25.461023865189286,157.0,81.0,150.33333333333334,90.88922144408912,495.0,81.0
2023-01-21,Burger,135,1,0,0,0,19.6,0.3,5,21,1,1,3,Saturday,109.0,142.0,146.0,230.0,403.0,113.14285714285714,26.785746031727108,157.0,83.0,112.92857142857143,25.4753705663825,157.0,81.0,149.8,91.08972461828232,495.0,81.0
2023-01-22,Burger,124,1,0,0,0,22.1,0.3,6,22,1,1,3,Sunday,135.0,157.0,150.0,247.0,495.0,112.14285714285714,25.634797778466112,157.0,83.0,112.14285714285714,24.528969192983475,157.0,81.0,149.66666666666666,91.1090038070479,495.0,81.0
2023-01-23,Burger,93,0,0,0,0,20.4,0.2,0,23,1,1,4,Monday,124.0,109.0,81.0,87.0,143.0,107.42857142857143,17.868567773767097,135.0,83.0,110.28571428571429,22.32772878121454,157.0,81.0,148.36666666666667,91.1903970040001,495.0,81.0
2023-01-24,Burger,109,0,0,0,0,20.2,0.1,1,24,1,1,4,Tuesday,93.0,93.0,113.0,93.0,138.0,105.14285714285714,18.640713250200058,135.0,83.0,111.14285714285714,21.32480369774259,157.0,83.0,138.03333333333333,77.94316379009268,495.0,81.0
2023-01-25,Burger,90,0,0,0,0,21.7,0.1,2,25,1,1,4,Wednesday,109.0,83.0,93.0,86.0,141.0,107.42857142857143,17.868567773767097,135.0,83.0,110.85714285714286,21.324803697742592,157.0,83.0,125.16666666666667,39.22972424537077,247.0,81.0
2023-01-26,Burger,167,0,1,0,0,19.5,0.0,3,26,1,1,4,Thursday,90.0,99.0,98.0,119.0,160.0,108.42857142857143,16.409927308970875,135.0,90.0,110.64285714285714,21.532112486513522,157.0,83.0,123.4,39.590664172948486,247.0,81.0
2023-01-27,Burger,112,0,0,0,0,20.8,0.1,4,27,1,1,4,Friday,167.0,109.0,108.0,116.0,153.0,118.14285714285714,26.760845598427032,167.0,90.0,115.57142857142857,25.874591890395234,167.0,83.0,124.36666666666666,40.30699719637424,247.0,81.0
2023-01-28,Burger,142,1,0,0,0,22.9,0.1,5,28,1,1,4,Saturday,112.0,135.0,142.0,146.0,230.0,118.57142857142857,26.613637749952723,167.0,90.0,115.85714285714286,25.806549982088328,167.0,83.0,123.4,40.2420264108952,247.0,81.0
2023-01-29,Burger,112,1,0,0,0,20.5,0.1,6,29,1,1,4,Sunday,142.0,124.0,157.0,150.0,247.0,119.57142857142857,27.45212282536711,167.0,90.0,115.85714285714286,25.806549982088328,167.0,83.0,122.8,39.8093733547335,247.0,81.0
2023-01-30,Burger,93,0,0,0,0,22.1,0.0,0,30,1,1,5,Monday,112.0,93.0,109.0,81.0,87.0,117.85714285714286,27.504112246647498,167.0,90.0,112.64285714285714,22.930017755896237,167.0,83.0,121.43333333333334,39.43889497414479,247.0,81.0
2023-01-31,Burger,108,0,0,0,0,20.6,0.4,1,31,1,1,5,Tuesday,93.0,109.0,93.0,113.0,93.0,117.85714285714286,27.504112246647498,167.0,90.0,111.5,23.5167697938825,167.0,83.0,116.86666666666666,33.98958596427735,247.0,81.0
2023-02-01,Burger,86,0,0,0,0,21.4,0.2,2,1,2,1,5,Wednesday,108.0,90.0,83.0,93.0,86.0,117.71428571428571,27.560323448236648,167.0,90.0,112.57142857142857,22.943791805575312,167.0,83.0,112.23333333333333,23.49127986902943,167.0,81.0
2023-02-02,Burger,89,0,0,0,0,22.3,0.1,3,2,2,1,5,Thursday,86.0,167.0,99.0,98.0,119.0,117.14285714285714,28.26321856776963,167.0,86.0,112.78571428571429,22.658598542542087,167.0,86.0,112.2,23.528998982180653,167.0,81.0
2023-02-03,Burger,90,0,0,0,0,21.4,0.1,4,3,2,1,5,Friday,89.0,112.0,109.0,108.0,116.0,106.0,19.27865832122818,142.0,86.0,112.07142857142857,23.275818702330085,167.0,86.0,112.06666666666666,23.652561767405437,167.0,81.0
2023-02-04,Burger,112,1,0,0,0,22.1,0.7,5,4,2,1,5,Saturday,90.0,142.0,135.0,142.0,146.0,102.85714285714286,19.92007840871912,142.0,86.0,110.71428571428571,24.010986496341122,167.0,86.0,112.2,23.511405889409538,167.0,81.0
2023-02-05,Burger,103,1,0,0,0,23.6,0.4,6,5,2,1,5,Sunday,112.0,112.0,124.0,157.0,150.0,98.57142857142857,11.573779890440921,112.0,86.0,109.07142857142857,22.986498665066954,167.0,86.0,111.96666666666667,23.476302554048097,167.0,81.0
2023-02-06,Burger,89,0,0,0,0,23.6,0.0,0,6,2,1,6,Monday,103.0,93.0,93.0,109.0,81.0,97.28571428571429,10.258562045339927,112.0,86.0,107.57142857142857,22.61964525911837,167.0,86.0,111.53333333333333,23.519226666464085,167.0,81.0
2023-02-07,Burger,85,0,0,0,0,23.0,0.2,1,7,2,1,6,Tuesday,89.0,108.0,109.0,93.0,113.0,96.71428571428571,10.641338977689268,112.0,86.0,107.28571428571429,22.842027969474305,167.0,86.0,109.63333333333334,22.93391305067892,167.0,81.0
2023-02-08,Burger,85,0,0,0,0,24.7,0.2,2,8,2,1,6,Wednesday,85.0,86.0,90.0,83.0,93.0,93.42857142857143,10.11364001167274,112.0,85.0,105.57142857142857,23.591766118106417,167.0,85.0,107.46666666666667,22.04186194859517,167.0,81.0
2023-02-09,Burger,78,0,0,0,0,24.5,0.1,3,9,2,1,6,Thursday,85.0,89.0,167.0,99.0,98.0,93.28571428571429,10.242302568502621,112.0,85.0,105.21428571428571,23.881690996141174,167.0,85.0,107.6,21.88780167282621,167.0,83.0
2023-02-10,Burger,120,0,0,0,1,24.6,0.2,4,10,2,1,6,Friday,78.0,90.0,112.0,109.0,108.0,91.71428571428571,11.743285822322276,112.0,78.0,98.85714285714286,17.033257707551908,142.0,78.0,106.43333333333334,22.513878223080226,167.0,78.0
2023-02-11,Burger,165,1,0,0,1,24.3,0.1,5,11,2,1,6,Saturday,120.0,112.0,142.0,135.0,142.0,96.0,15.790292376435808,120.0,78.0,99.42857142857143,17.63176454241404,142.0,78.0,107.33333333333333,22.498020347138056,167.0,78.0
2023-02-12,Burger,147,1,0,0,1,22.3,0.5,6,12,2,1,6,Sunday,165.0,103.0,112.0,124.0,157.0,103.57142857142857,30.549725273489905,165.0,78.0,101.07142857142857,22.34507099568505,165.0,78.0,109.56666666666666,24.752127506377363,167.0,78.0
2023-02-13,Burger,109,0,0,0,1,24.3,0.1,0,13,2,1,7,Monday,147.0,89.0,93.0,93.0,109.0,109.85714285714286,34.66231657688482,165.0,78.0,103.57142857142857,25.409611402938808,165.0,78.0,110.86666666666666,25.67399507261219,167.0,78.0
2023-02-14,Burger,98,0,0,0,1,23.2,0.6,1,14,2,1,7,Tuesday,109.0,85.0,108.0,109.0,93.0,112.71428571428571,33.45999743830568,165.0,78.0,104.71428571428571,25.256921584232977,165.0,78.0,109.76666666666667,24.991975723714233,167.0,78.0
2023-02-15,Burger,111,0,0,0,1,24.8,0.1,2,15,2,1,7,Wednesday,98.0,85.0,86.0,90.0,83.0,114.57142857142857,31.99404706533766,165.0,78.0,104.0,25.298221281347157,165.0,78.0,107.8,23.41882531875485,167.0,78.0
2023-02-16,Burger,94,0,0,0,1,22.7,0.1,3,16,2,1,7,Thursday,111.0,78.0,89.0,167.0,99.0,118.28571428571429,29.392256835853143,165.0,78.0,105.78571428571429,24.807500638155656,165.0,78.0,107.86666666666666,23.42520501265818,167.0,78.0
2023-02-17,Burger,112,0,0,0,0,22.7,0.0,4,17,2,1,7,Friday,94.0,120.0,90.0,112.0,109.0,120.57142857142857,26.184328282754205,165.0,94.0,106.14285714285714,24.582223542342938,165.0,78.0,107.9,23.404022642744074,167.0,78.0
2023-02-18,Burger,120,1,0,0,0,22.7,0.1,5,18,2,1,7,Saturday,112.0,165.0,112.0,142.0,135.0,119.42857142857143,26.38722634696016,165.0,94.0,107.71428571428571,24.17063880454517,165.0,78.0,108.86666666666666,22.93428894026172,167.0,78.0
2023-02-19,Burger,130,1,0,0,0,24.8,0.1,6,19,2,1,7,Sunday,120.0,147.0,103.0,112.0,124.0,113.0,17.37814719698258,147.0,94.0,108.28571428571429,24.373467830120898,165.0,78.0,109.56666666666666,22.94323329487362,167.0,78.0
2023-02-20,Burger,87,0,0,0,0,22.9,0.1,0,20,2,1,8,Monday,130.0,109.0,89.0,93.0,93.0,110.57142857142857,12.272695205986379,130.0,94.0,110.21428571428571,24.98362100819899,165.0,78.0,110.26666666666667,23.243736024310405,167.0,78.0
2023-02-21,Burger,75,0,0,0,0,23.2,0.4,1,21,2,1,8,Tuesday,87.0,98.0,85.0,108.0,109.0,107.42857142857143,15.208080558890643,130.0,87.0,110.07142857142857,25.11960400751789,165.0,78.0,108.66666666666667,23.134290615855488,167.0,78.0
2023-02-22,Burger,83,0,0,0,0,21.5,0.1,2,22,2,1,8,Wednesday,75.0,111.0,85.0,86.0,90.0,104.14285714285714,19.471591027516222,130.0,75.0,109.35714285714286,26.013627029093712,165.0,75.0,107.03333333333333,23.736314871482662,167.0,75.0
2023-02-23,Burger,84,0,0,0,0,23.7,0.3,3,23,2,1,8,Thursday,83.0,94.0,78.0,89.0,167.0,100.14285714285714,20.66743470155041,130.0,75.0,109.21428571428571,26.162740892135417,165.0,75.0,106.7,24.008834580858824,167.0,75.0
2023-02-24,Burger,84,0,0,0,0,22.5,0.3,4,24,2,1,8,Friday,84.0,112.0,120.0,90.0,112.0,98.71428571428571,21.491969707422232,130.0,75.0,109.64285714285714,25.6563296819178,165.0,75.0,105.86666666666666,24.35758514350296,167.0,75.0
2023-02-25,Burger,141,1,0,0,0,24.5,0.1,5,25,2,1,8,Saturday,84.0,120.0,165.0,112.0,142.0,94.71428571428571,21.210958533379735,130.0,75.0,107.07142857142857,26.333553576303537,165.0,75.0,105.66666666666667,24.51647346712768,167.0,75.0
2023-02-26,Burger,125,1,0,0,0,23.8,0.3,6,26,2,1,8,Sunday,141.0,130.0,147.0,103.0,112.0,97.71428571428571,26.266038184407538,141.0,75.0,105.35714285714286,22.8190444850085,147.0,75.0,104.8,22.663049068990155,165.0,75.0
2023-02-27,Burger,88,0,0,0,0,21.7,0.2,0,27,2,1,9,Monday,125.0,87.0,109.0,89.0,93.0,97.0,25.291632344842032,141.0,75.0,103.78571428571429,20.355224509574224,141.0,75.0,105.23333333333333,22.928198770304267,165.0,75.0
2023-02-28,Burger,83,0,0,0,0,24.0,0.3,1,28,2,1,9,Tuesday,88.0,75.0,98.0,85.0,108.0,97.14285714285714,25.228479749604084,141.0,75.0,102.28571428571429,20.71204989828428,141.0,75.0,103.43333333333334,22.044912359080655,165.0,75.0
2023-03-01,Burger,91,0,0,0,0,26.3,0.1,2,1,3,1,9,Wednesday,83.0,83.0,111.0,85.0,86.0,98.28571428571429,24.219236746260638,141.0,83.0,101.21428571428571,21.329569837447657,141.0,75.0,102.46666666666667,22.290764027272523,165.0,75.0
2023-03-02,Burger,72,0,0,0,0,26.4,0.5,3,2,3,1,9,Thursday,91.0,84.0,94.0,78.0,89.0,99.42857142857143,23.557427299099828,141.0,83.0,99.78571428571429,21.293475242714514,141.0,75.0,102.4,22.32302043584866,165.0,75.0
2023-03-03,Burger,93,0,0,0,0,26.9,0.7,4,3,3,1,9,Friday,72.0,84.0,112.0,120.0,90.0,97.71428571428571,25.2435753259733,141.0,72.0,98.21428571428571,22.529224000527467,141.0,72.0,101.2,22.969845299946066,165.0,72.0
2023-03-04,Burger,114,1,0,0,0,26.1,0.5,5,4,3,1,9,Saturday,93.0,141.0,120.0,165.0,112.0,99.0,24.650895859312286,141.0,72.0,96.85714285714286,22.20484057711188,141.0,72.0,101.43333333333334,22.845332026527984,165.0,72.0
2023-03-05,Burger,122,1,0,0,0,26.6,0.1,6,5,3,1,9,Sunday,114.0,125.0,130.0,147.0,103.0,95.14285714285714,18.270454942598356,125.0,72.0,96.42857142857143,21.777597118684735,141.0,72.0,102.26666666666667,22.83212095111716,165.0,72.0
2023-03-06,Burger,90,0,0,0,0,28.6,0.0,0,6,3,1,10,Monday,122.0,88.0,87.0,109.0,89.0,94.71428571428571,17.47106451359184,122.0,72.0,95.85714285714286,20.91689469105042,141.0,72.0,103.33333333333333,22.986252763161744,165.0,72.0
2023-03-07,Burger,127,0,0,1,0,25.6,1.1,1,7,3,1,10,Tuesday,90.0,83.0,75.0,98.0,85.0,95.0,17.358955421721845,122.0,72.0,96.07142857142857,20.83438092604237,141.0,72.0,102.6,23.0510677439883,165.0,72.0
2023-03-08,Burger,229,0,1,1,0,25.6,0.1,2,8,3,1,10,Wednesday,127.0,91.0,83.0,111.0,85.0,101.28571428571429,20.047562492850716,127.0,72.0,99.78571428571429,21.415948663154406,141.0,72.0,103.4,23.477942693163197,165.0,72.0
2023-03-09,Burger,91,0,0,0,0,25.8,0.3,3,9,3,1,10,Thursday,229.0,72.0,84.0,94.0,78.0,121.0,51.47167505855357,229.0,72.0,110.21428571428571,40.05223238074654,229.0,72.0,108.06666666666666,32.642191159267625,229.0,72.0
2023-03-10,Burger,92,0,0,0,0,26.5,0.1,4,10,3,1,10,Friday,91.0,93.0,84.0,112.0,120.0,123.71428571428571,48.89347020381578,229.0,90.0,110.71428571428571,39.74230176336736,229.0,72.0,108.26666666666667,32.5141171814946,229.0,72.0
2023-03-11,Burger,119,1,0,0,0,26.2,0.0,5,11,3,1,10,Saturday,92.0,114.0,141.0,120.0,165.0,123.57142857142857,48.999514088941474,229.0,90.0,111.28571428571429,39.38455099582652,229.0,72.0,108.5,32.366170077988066,229.0,72.0
2023-03-12,Burger,109,1,0,0,0,26.7,0.6,6,12,3,1,10,Sunday,119.0,122.0,125.0,130.0,147.0,124.28571428571429,48.87301329539055,229.0,90.0,109.71428571428571,38.53755126033387,229.0,72.0,109.86666666666666,31.896095678628736,229.0,72.0
2023-03-13,Burger,95,0,0,0,0,30.0,0.2,0,13,3,1,11,Monday,109.0,90.0,88.0,87.0,109.0,122.42857142857143,49.22010816342281,229.0,90.0,108.57142857142857,38.2857962931712,229.0,72.0,109.5,31.83876405502784,229.0,72.0
2023-03-14,Burger,81,0,0,0,0,27.7,1.2,1,14,3,1,11,Tuesday,95.0,127.0,83.0,75.0,98.0,123.14285714285714,48.70464923539487,229.0,91.0,109.07142857142857,38.041403124074634,229.0,72.0,107.16666666666667,30.151437700419972,229.0,72.0
2023-03-15,Burger,76,0,0,0,0,26.2,0.4,2,15,3,1,11,Wednesday,81.0,229.0,91.0,83.0,111.0,116.57142857142857,51.13986423804532,229.0,81.0,108.92857142857143,38.150439629918395,229.0,72.0,104.96666666666667,29.546553954306074,229.0,72.0
2023-03-16,Burger,86,0,0,0,0,27.5,0.9,3,16,3,1,11,Thursday,76.0,91.0,72.0,84.0,94.0,94.71428571428571,15.019035540653723,119.0,76.0,107.85714285714286,38.89602934620838,229.0,72.0,103.86666666666666,30.00199227101247,229.0,72.0
